"SITE";"SUBSITE";"PLOT";"YEAR";"SiteSubsitePlot";"SiteSubsitePlotYear";"STATUS";"ValueType";"GFNARROWwalker";"FuncGroup";"SPECIES_NAME";"TREATMENT";"PointsPerPlot";"abs_abund";"abs_cover";"tot_cover_plot";"tot_abund_plot";"rel_cover";"rel_abund"
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Thamnolia subuliformis";"CTL";100;7;7;NA;NA;NA;NA
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"LICHENU";"Lichen";"XXXotherlichen";"CTL";100;6;6;NA;NA;NA;NA
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis verticillata";"CTL";100;2;2;106;182;1.88679245283019;1.0989010989011
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cetraria islandica";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Anthoxanthum monticola";"CTL";100;1;1;106;182;0.943396226415094;0.549450549450549
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXcladonia";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;1;1;106;182;0.943396226415094;0.549450549450549
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"LCRUS";"Lichen";"XXXcrustous";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;4;4;NA;NA;NA;NA
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;2;2;106;182;1.88679245283019;1.0989010989011
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Saussurea angustifolia";"CTL";100;2;2;106;182;1.88679245283019;1.0989010989011
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;2;2;106;182;1.88679245283019;1.0989010989011
"QHI";"HE";"1";2004;"QHI:HE:1";"QHI:HE:1:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;1;1;106;182;0.943396226415094;0.549450549450549
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;4;4;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;12;10;116;147;8.62068965517241;8.16326530612245
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;12;12;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"RUSH";"Graminoid";"XXXluzula";"CTL";100;5;4;116;147;3.44827586206897;3.40136054421769
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;42;42;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;3;3;116;147;2.58620689655172;2.04081632653061
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;38;31;116;147;26.7241379310345;25.8503401360544
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;16;16;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;6;6;116;147;5.17241379310345;4.08163265306122
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Thamnolia subuliformis";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"LICHENU";"Lichen";"XXXotherlichen";"CTL";100;10;8;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;3;3;116;147;2.58620689655172;2.04081632653061
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Saussurea angustifolia";"CTL";100;8;6;116;147;5.17241379310345;5.4421768707483
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;7;7;116;147;6.03448275862069;4.76190476190476
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;4;4;116;147;3.44827586206897;2.72108843537415
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;52;33;116;147;28.448275862069;35.3741496598639
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"LCRUS";"Lichen";"XXXcrustous";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis capitata";"CTL";100;1;1;116;147;0.862068965517241;0.680272108843537
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Lupinus arcticus";"CTL";100;2;2;116;147;1.72413793103448;1.36054421768707
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXotherherb";"CTL";100;1;1;116;147;0.862068965517241;0.680272108843537
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Anthoxanthum monticola";"CTL";100;1;1;116;147;0.862068965517241;0.680272108843537
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Bistorta vivipara";"CTL";100;1;1;116;147;0.862068965517241;0.680272108843537
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXkobresia";"CTL";100;1;1;116;147;0.862068965517241;0.680272108843537
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;1;1;116;147;0.862068965517241;0.680272108843537
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cetraria islandica";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"2";2004;"QHI:HE:2";"QHI:HE:2:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis lanata";"CTL";100;1;1;116;147;0.862068965517241;0.680272108843537
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;42;42;NA;NA;NA;NA
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;12;10;91;139;10.989010989011;8.63309352517986
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;12;12;NA;NA;NA;NA
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum angustifolium";"CTL";100;16;14;91;139;15.3846153846154;11.5107913669065
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;86;42;91;139;46.1538461538462;61.8705035971223
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Saussurea angustifolia";"CTL";100;1;1;91;139;1.0989010989011;0.719424460431655
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Pyrola grandiflora";"CTL";100;13;13;91;139;14.2857142857143;9.35251798561151
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;3;3;91;139;3.2967032967033;2.15827338129496
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"LICHENU";"Lichen";"XXXotherlichen";"CTL";100;7;6;NA;NA;NA;NA
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Bistorta vivipara";"CTL";100;1;1;91;139;1.0989010989011;0.719424460431655
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cetraria islandica";"CTL";100;4;4;NA;NA;NA;NA
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Thamnolia subuliformis";"CTL";100;4;4;NA;NA;NA;NA
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;4;4;91;139;4.3956043956044;2.87769784172662
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;1;1;91;139;1.0989010989011;0.719424460431655
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;1;1;91;139;1.0989010989011;0.719424460431655
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"LCRUS";"Lichen";"XXXcrustous";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;1;1;91;139;1.0989010989011;0.719424460431655
"QHI";"HE";"3";2004;"QHI:HE:3";"QHI:HE:3:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;32;32;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;61;31;104;152;29.8076923076923;40.1315789473684
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;37;27;104;152;25.9615384615385;24.3421052631579
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;47;47;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;4;4;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"XXXcarex";"CTL";100;25;19;104;152;18.2692307692308;16.4473684210526
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cetraria islandica";"CTL";100;10;9;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;3;3;104;152;2.88461538461538;1.97368421052632
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;2;2;104;152;1.92307692307692;1.31578947368421
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Bistorta vivipara";"CTL";100;4;4;104;152;3.84615384615385;2.63157894736842
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;2;2;104;152;1.92307692307692;1.31578947368421
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;3;3;104;152;2.88461538461538;1.97368421052632
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"LICHENU";"Lichen";"XXXotherlichen";"CTL";100;3;2;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum angustifolium";"CTL";100;1;1;104;152;0.961538461538462;0.657894736842105
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;9;7;104;152;6.73076923076923;5.92105263157895
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;1;1;104;152;0.961538461538462;0.657894736842105
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"RUSH";"Graminoid";"XXXluzula";"CTL";100;2;2;104;152;1.92307692307692;1.31578947368421
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis capitata";"CTL";100;1;1;104;152;0.961538461538462;0.657894736842105
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Thamnolia subuliformis";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Dactylina arctica";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"4";2004;"QHI:HE:4";"QHI:HE:4:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;1;1;104;152;0.961538461538462;0.657894736842105
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;42;27;110;181;24.5454545454545;23.2044198895028
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;31;28;NA;NA;NA;NA
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;4;4;NA;NA;NA;NA
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;9;7;110;181;6.36363636363636;4.97237569060773
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;108;57;110;181;51.8181818181818;59.6685082872928
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;37;37;NA;NA;NA;NA
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"RUSH";"Graminoid";"XXXluzula";"CTL";100;1;1;110;181;0.909090909090909;0.552486187845304
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;2;2;110;181;1.81818181818182;1.10497237569061
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXotherherb";"CTL";100;1;1;110;181;0.909090909090909;0.552486187845304
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;4;3;110;181;2.72727272727273;2.20994475138122
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;2;2;110;181;1.81818181818182;1.10497237569061
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"XXXcarex";"CTL";100;7;5;110;181;4.54545454545455;3.86740331491713
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;2;2;110;181;1.81818181818182;1.10497237569061
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;3;3;110;181;2.72727272727273;1.65745856353591
"QHI";"HE";"5";2004;"QHI:HE:5";"QHI:HE:5:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Thamnolia subuliformis";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Cetraria islandica";"CTL";100;5;5;NA;NA;NA;NA
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;59;35;93;127;37.6344086021505;46.4566929133858
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;35;34;NA;NA;NA;NA
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;2;2;93;127;2.1505376344086;1.5748031496063
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;40;30;93;127;32.258064516129;31.496062992126
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXotherherb";"CTL";100;2;2;93;127;2.1505376344086;1.5748031496063
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;39;39;NA;NA;NA;NA
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"XXXcarex";"CTL";100;8;8;93;127;8.60215053763441;6.2992125984252
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"LICHENU";"Lichen";"XXXotherlichen";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Saussurea angustifolia";"CTL";100;2;2;93;127;2.1505376344086;1.5748031496063
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;1;1;93;127;1.0752688172043;0.78740157480315
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;2;2;93;127;2.1505376344086;1.5748031496063
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;4;4;NA;NA;NA;NA
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;1;1;93;127;1.0752688172043;0.78740157480315
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;1;1;93;127;1.0752688172043;0.78740157480315
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"FORB";"Forb";"Lupinus arcticus";"CTL";100;1;1;93;127;1.0752688172043;0.78740157480315
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"RUSH";"Graminoid";"XXXluzula";"CTL";100;2;2;93;127;2.1505376344086;1.5748031496063
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;1;1;93;127;1.0752688172043;0.78740157480315
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Dactylina arctica";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"6";2004;"QHI:HE:6";"QHI:HE:6:2004";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;5;5;93;127;5.37634408602151;3.93700787401575
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;185;85;124;243;68.5483870967742;76.1316872427983
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;84;84;NA;NA;NA;NA
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;2;2;124;243;1.61290322580645;0.823045267489712
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;11;8;124;243;6.45161290322581;4.52674897119342
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;1;1;124;243;0.806451612903226;0.411522633744856
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"DUNG";NA;"XXXDUNG";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;4;4;124;243;3.2258064516129;1.64609053497942
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;29;14;124;243;11.2903225806452;11.9341563786008
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;24;22;NA;NA;NA;NA
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis lanata";"CTL";100;1;1;124;243;0.806451612903226;0.411522633744856
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;4;4;NA;NA;NA;NA
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"SOIL";NA;"XXXbareground";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis sudetica";"CTL";100;3;3;124;243;2.41935483870968;1.23456790123457
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;4;3;NA;NA;NA;NA
"QHI";"HE";"1";2009;"QHI:HE:1";"QHI:HE:1:2009";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Cassiope tetragona";"CTL";100;2;1;124;243;0.806451612903226;0.823045267489712
